[2017/02/22 17:49:00] §6[§cAdmin§6]§d» §3chicken§r executed /spawn at Location{world=CraftWorld{name=world},x=-5131.255884678,y=101.1220623781035,z=771.118295189535,pitch=33.599957,yaw=-248.39966}
[2017/02/22 23:07:02] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5011.397786242816,y=76.16075100290492,z=-272.7262977489539,pitch=23.55001,yaw=22.949646}
[2017/02/22 23:07:39] §6[§aMember§6] §ffybit§r executed /ce reload at Location{world=CraftWorld{name=world},x=-5011.397786242816,y=76.16075100290492,z=-272.7262977489539,pitch=22.20001,yaw=22.799622}
[2017/02/22 23:07:41] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5011.397786242816,y=76.16075100290492,z=-272.7262977489539,pitch=22.20001,yaw=22.799622}
[2017/02/22 23:25:45] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-4968.33005343975,y=68.29703325605226,z=-223.6686916555546,pitch=-4.0499887,yaw=151.79953}
[2017/02/22 23:26:29] §6[§aMember§6] §ffybit§r executed /ce book lightning 1 at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=7.200011,yaw=60.59967}
[2017/02/22 23:26:42] §6[§aMember§6] §ffybit§r executed /ce info at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=12.450009,yaw=58.64966}
[2017/02/22 23:27:04] §6[§aMember§6] §ffybit§r executed /ce book boom 1 at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=12.600009,yaw=58.64966}
[2017/02/22 23:27:13] §6[§aMember§6] §ffybit§r executed /ce book pull 1 at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=12.600009,yaw=58.64966}
[2017/02/22 23:27:23] §6[§aMember§6] §ffybit§r executed /ce book doctor 1 at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=12.600009,yaw=58.64966}
[2017/02/22 23:27:29] §6[§aMember§6] §ffybit§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=15.000009,yaw=57.299683}
[2017/02/22 23:27:34] §6[§aMember§6] §ffybit§r executed /deop fybit at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=15.000009,yaw=57.299683}
[2017/02/22 23:27:37] §6[§aMember§6] §ffybit§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-5019.410779394062,y=64.0,z=-240.64449149702907,pitch=14.550009,yaw=56.39969}
[2017/02/22 23:29:40] §6[§aMember§6] §ffybit§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-4977.430100500496,y=65.0,z=-224.58816528305584,pitch=-0.29999274,yaw=269.69974}
[2017/02/22 23:32:15] §6[§aMember§6] §ffybit§r executed /ce reload at Location{world=CraftWorld{name=world},x=-5015.416236156687,y=68.5,z=-167.99437760269754,pitch=11.399995,yaw=38.3996}
[2017/02/22 23:32:24] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5039.245013901456,y=70.36819527715333,z=-159.65508552004576,pitch=-1.8000054,yaw=79.0496}
[2017/02/22 23:34:18] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5039.245013901456,y=70.36819527715333,z=-159.65508552004576,pitch=0.7499946,yaw=76.499596}
[2017/02/22 23:34:48] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5039.245013901456,y=70.36819527715333,z=-159.65508552004576,pitch=14.999994,yaw=40.799587}
[2017/02/22 23:40:16] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5103.74425613543,y=67.76442478182585,z=-215.70522541992588,pitch=-3.9000096,yaw=235.1996}
[2017/02/22 23:40:37] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5099.873404717297,y=67.76442478182585,z=-218.6339606548999,pitch=-6.0000124,yaw=233.84962}
[2017/02/22 23:41:24] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5079.071882738802,y=67.76442478182585,z=-218.15543931160423,pitch=2.399985,yaw=259.04962}
[2017/02/22 23:42:00] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5066.835019735894,y=67.76442478182585,z=-231.35773832503773,pitch=34.499985,yaw=224.24963}
[2017/02/22 23:42:44] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5041.422529895207,y=67.76442478182585,z=-227.0828414230786,pitch=9.449988,yaw=272.54968}
[2017/02/22 23:43:01] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5041.422529895207,y=67.76442478182585,z=-227.0828414230786,pitch=5.549988,yaw=270.14975}
[2017/02/22 23:43:36] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5041.422529895207,y=67.76442478182585,z=-227.0828414230786,pitch=5.099988,yaw=270.59976}
[2017/02/22 23:43:54] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5041.422529895207,y=67.76442478182585,z=-227.0828414230786,pitch=5.699988,yaw=269.39975}
[2017/02/22 23:47:48] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-5041.422529895207,y=67.76442478182585,z=-227.0828414230786,pitch=22.499987,yaw=266.2498}
[2017/02/22 23:52:07] §6[§aMember§6] §ffybit§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-4970.1768240444535,y=67.0,z=-299.09869957689875,pitch=27.449986,yaw=149.24992}
[2017/02/22 23:52:25] §6[§aMember§6] §ffybit§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-4945.149762501411,y=65.0,z=-301.6878294646147,pitch=12.299992,yaw=229.49994}
[2017/02/22 23:52:40] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-4945.149762501411,y=65.0,z=-301.6878294646147,pitch=23.99999,yaw=226.19992}
[2017/02/22 23:52:58] §6[§aMember§6] §ffybit§r executed /gm 0 at Location{world=CraftWorld{name=world},x=-4921.8899838781,y=65.0,z=-318.40850455430035,pitch=16.799986,yaw=313.94992}
[2017/02/22 23:54:08] §6[§aMember§6] §ffybit§r executed /gm 1 at Location{world=CraftWorld{name=world},x=-4910.264021003939,y=66.0,z=-320.9962045784819,pitch=19.499983,yaw=193.34988}
[2017/02/22 23:54:33] §6[§aMember§6] §ffybit§r executed /ce at Location{world=CraftWorld{name=world},x=-4910.264021003939,y=66.0,z=-320.9962045784819,pitch=3.4499831,yaw=155.0999}
[2017/02/22 23:57:34] §6[§aMember§6] §ffybit§r executed /ce help at Location{world=CraftWorld{name=world},x=-4996.352067579036,y=70.75584083987556,z=-377.09127291950335,pitch=-3.3000143,yaw=52.949886}
[2017/02/22 23:59:21] §6[§aMember§6] §ffybit§r executed /ce scroll black 1 fybit at Location{world=CraftWorld{name=world},x=-5029.104934945299,y=70.75584083987556,z=-376.939741040797,pitch=-0.90001357,yaw=96.59989}
[2017/02/22 23:59:47] §6[§aMember§6] §ffybit§r executed /ce scroll transmog 1 fybit at Location{world=CraftWorld{name=world},x=-5029.104934945299,y=70.75584083987556,z=-376.939741040797,pitch=-0.90001357,yaw=96.59989}
